id,name,host_id,host_name,host_is_superhost,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,room_type,accommodates,beds,price,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,number_of_reviews,review_scores_rating
942308007920994226,Rental unit in Singapore · ★New · 1 bedroom · 1 bed · 1 bath,61619807,Ong,False,72,True,River Valley,Entire home/apt,2,1,169.0,2.0,365.0,True,0,NaN
942308152021423801,Rental unit in Singapore · ★New · 1 bedroom · 1 bed · 1 shared bath,61619807,Ong,False,72,True,River Valley,Private room,2,1,140.0,2.0,365.0,True,0,NaN
942614898029347864,Rental unit in Singapore · 1 bedroom · 1 bed · 1.5 shared baths,107599478,Pacoliv,False,6,True,Rochor,Private room,1,1,59.0,92.0,730.0,True,0,NaN
942918150298612777,Rental unit in Singapore · 1 bedroom · 1 bed · 1.5 shared baths,107599478,Pacoliv,False,6,True,Rochor,Private room,1,1,58.0,92.0,365.0,True,0,NaN
942987732020818594,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,48120704,Fang,False,6,True,Toa Payoh,Private room,1,1,56.0,30.0,365.0,True,0,NaN
943111193417016833,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,238891646,Neha,False,267,True,Rochor,Entire home/apt,4,2,283.0,92.0,365.0,True,0,NaN
943353249499062875,Rental unit in Singapore · ★4.94 · 2 bedrooms · 3 beds · 2 baths,292865072,Fang,False,1,True,Singapore River,Entire home/apt,5,3,680.0,1.0,1125.0,False,16,4.94
943864507833744958,Rental unit in Singapore · Studio · 1 bed · 1 bath,238891646,Neha,False,267,True,Bukit Merah,Entire home/apt,2,1,331.0,6.0,365.0,True,0,NaN
943996119813888207,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,15067769,Dominique,False,2,True,River Valley,Private room,1,1,83.0,92.0,365.0,True,0,NaN
944227851477524189,Rental unit in Singapore · 1 bedroom · 1 bed · 1.5 baths,118035731,Kevin,False,3,True,Museum,Private room,2,1,117.0,92.0,365.0,True,0,NaN
944424297532703312,Condo in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,24476285,Ck,True,3,True,Woodlands,Private room,2,1,61.0,2.0,185.0,True,4,5.0
944449482210600103,Serviced apartment in Singapore · 3 bedrooms · 4 beds · 3 baths,528137608,August,False,2,True,Singapore River,Entire home/apt,6,4,856.0,6.0,60.0,True,0,NaN
944612487124738868,Serviced apartment in Singapore · 1 bedroom · 2 beds · 1 private bath,528168810,Pauline,False,7,True,Marine Parade,Private room,2,2,234.0,6.0,1125.0,True,0,NaN
944612549240049286,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,238891646,Neha,False,267,True,Bukit Merah,Entire home/apt,2,1,420.0,6.0,365.0,True,0,NaN
945118954811453086,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,87663129,Henry,False,2,True,Bukit Batok,Entire home/apt,4,2,145.0,365.0,365.0,True,0,NaN
945629358694056696,Home in Singapore · ★5.0 · 1 bedroom · 1 bed · 2 baths,48400548,Cheryl,True,3,True,Woodlands,Private room,2,1,110.0,1.0,90.0,True,4,5.0
946218516981428518,Cabin in Singapore · ★4.51 · 1 bedroom · 1 bed · 2 shared baths,528593374,The Room,False,4,True,Kallang,Shared room,1,1,43.0,1.0,90.0,False,54,4.51
946252956347454547,Cabin in Singapore · ★3.83 · 1 bedroom · 1 bed · 2 shared baths,528593374,The Room,False,4,True,Kallang,Shared room,1,1,37.0,1.0,90.0,False,5,3.83
946262937217371544,Cabin in Singapore · ★4.20 · 1 bedroom · 1 bed · 2 shared baths,528593374,The Room,False,4,True,Kallang,Shared room,1,1,40.0,1.0,90.0,True,5,4.2
946270112895245394,Cabin in Singapore · ★4.46 · 1 bedroom · 1 bed · 2 shared baths,528593374,The Room,False,4,True,Kallang,Shared room,1,1,36.0,1.0,90.0,True,13,4.46
946274113050996122,Rental unit in Singapore · Studio · 1 bed · 1 bath,238891646,Neha,False,267,True,Marine Parade,Entire home/apt,2,1,400.0,6.0,365.0,True,0,NaN
946919603828764337,Condo in Singapore · 2 bedrooms · 2 beds · 1 bath,65860903,Ashok,False,1,True,Kallang,Private room,2,2,NaN,21.0,90.0,NaN,0,NaN
947378293169299430,Rental unit in Singapore · 1 bedroom · 1 bed · 4 shared baths,2413412,Kaurus,False,182,True,Kallang,Private room,1,1,50.0,92.0,365.0,True,0,NaN
947569395689151789,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 private bath,528168810,Pauline,False,7,True,Marine Parade,Private room,1,1,170.0,6.0,1125.0,True,2,5.0
948204813433816372,Rental unit in Singapore · 1 bedroom · 2 beds · 1.5 baths,2327574,Juliana,False,9,True,Bedok,Entire home/apt,2,2,200.0,92.0,365.0,True,0,NaN
948700412652397998,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 private bath,528168810,Pauline,False,7,True,Marine Parade,Private room,2,1,220.0,6.0,1125.0,True,2,5.0
949216821315560523,Loft in Singapore · 5 bedrooms · 5 beds · 5 baths,455736437,Bob,False,17,True,Rochor,Entire home/apt,16,5,605.0,2.0,365.0,True,2,5.0
949650431267779386,Hotel in Singapore · 1 bedroom · 3 beds · 1 shared bath,292133113,Qi,False,78,True,Rochor,Private room,4,3,442.0,1.0,365.0,True,0,NaN
950338528827428305,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,1439258,Kay,False,68,True,Rochor,Private room,1,1,66.0,90.0,365.0,True,0,NaN
950373809993114287,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,18618387,Kaytwo,False,44,True,Rochor,Private room,1,1,66.0,90.0,365.0,True,0,NaN
950475779057314849,Rental unit in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 bath,525632949,John,True,3,True,Bukit Merah,Private room,2,1,95.0,2.0,365.0,True,19,5.0
950993286929494687,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,1439258,Kay,False,68,True,Rochor,Private room,1,1,66.0,90.0,365.0,True,0,NaN
951006682500538642,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,18618387,Kaytwo,False,44,True,Rochor,Private room,1,1,66.0,90.0,365.0,True,0,NaN
951111788499858256,Rental unit in Singapore · 5 bedrooms · 6 beds · 2 baths,300765938,Xacco,False,127,True,Jurong East,Entire home/apt,6,6,305.0,120.0,365.0,True,0,NaN
951114265487967593,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,300765938,Xacco,False,127,True,Geylang,Private room,2,2,86.0,120.0,365.0,True,0,NaN
953924174741307769,Rental unit in Singapore · 1 bedroom · 1 bed · 1.5 baths,28427315,Jing,False,15,True,Downtown Core,Entire home/apt,2,1,339.0,90.0,1125.0,True,0,NaN
954049487753607151,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,466330896,Blueground,False,96,True,Bukit Merah,Entire home/apt,2,1,161.0,351.1,1125.0,True,0,NaN
954406630609682576,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,10248444,Recr,False,91,True,River Valley,Private room,3,1,161.0,2.0,1125.0,True,2,5.0
954625302085307833,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,25375339,シン,True,12,True,Geylang,Private room,1,2,50.0,25.0,365.0,True,1,5.0
955526284764959072,Tower in Singapore · ★4.22 · 1.5 baths,515748996,Jenn,True,2,True,Downtown Core,Entire home/apt,1,NaN,143.0,1.0,4.0,True,9,4.22
956241857123195854,Home in Singapore · 2 bedrooms · 3 beds · 2 baths,40006755,WiniQueen,False,1,True,Woodlands,Entire home/apt,6,3,300.0,2.0,365.0,True,2,3.5
956417458901287404,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,11324694,Rainer,True,5,True,Kallang,Private room,1,1,115.0,92.0,1125.0,True,0,NaN
957223201171611935,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,61619807,Ong,False,72,True,River Valley,Entire home/apt,4,1,195.0,2.0,365.0,True,0,NaN
957225364777090344,Serviced apartment in Singapore · ★4.40 · 1 bedroom · 1 bed · 1 bath,109333133,Pat,False,83,True,River Valley,Entire home/apt,3,1,198.0,2.0,365.0,True,5,4.4
957225532860814722,Rental unit in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,10248444,Recr,False,91,True,River Valley,Private room,3,1,174.0,2.0,1125.0,True,3,5.0
957225582764166606,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,10248444,Recr,False,91,True,River Valley,Entire home/apt,4,2,409.0,2.0,1125.0,True,0,NaN
957225834521514917,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,46685310,Yyin,False,59,True,River Valley,Private room,2,1,185.0,2.0,1125.0,True,2,5.0
957225909221038303,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,46685310,Yyin,False,59,True,River Valley,Entire home/apt,4,2,318.0,2.0,1125.0,True,1,5.0
957227681679726953,Serviced apartment in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 bath,10248444,Recr,False,91,True,River Valley,Entire home/apt,4,1,222.0,2.0,1125.0,True,3,5.0
957684538892063912,Serviced apartment in Singapore · ★5.0 · 1 bedroom · 1 bed · 1 private bath,528168810,Pauline,False,7,True,Marine Parade,Private room,1,1,170.0,6.0,1125.0,True,3,5.0
957703058785509834,Rental unit in Singapore · 2 bedrooms · 2 beds · 1 bath,466330896,Blueground,False,96,True,Bukit Merah,Entire home/apt,4,2,236.0,354.3,1125.0,True,0,NaN
959465329119858803,Rental unit in Singapore · ★New · 1 bedroom · 1 bed · 1 bath,61619807,Ong,False,72,True,River Valley,Entire home/apt,3,1,179.0,2.0,365.0,True,0,NaN
959465514136014520,Rental unit in Singapore · ★New · 1 bedroom · 1 bed · 1 bath,61619807,Ong,False,72,True,River Valley,Entire home/apt,3,1,180.0,2.0,365.0,True,0,NaN
959465775733503280,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,46685310,Yyin,False,59,True,River Valley,Entire home/apt,4,1,219.0,2.0,1125.0,True,0,NaN
959465807733561110,Rental unit in Singapore · ★New · 1 bedroom · 1 bed · 1 bath,46685310,Yyin,False,59,True,River Valley,Entire home/apt,3,1,253.0,2.0,365.0,True,0,NaN
959465909045567964,Rental unit in Singapore · ★New · 1 bedroom · 1 bed · 1 bath,46685310,Yyin,False,59,True,River Valley,Entire home/apt,3,1,193.0,2.0,365.0,True,0,NaN
959816594895093321,Home in Singapore · 1 bedroom · 1 bed · 1 bath,532323229,Si Lin,False,1,True,Geylang,Private room,2,1,63.0,92.0,365.0,True,0,NaN
960008665521131399,Guesthouse in Singapore · 1 bedroom · 1 bed · 1.5 shared baths,87411537,Keith,False,30,True,Geylang,Shared room,1,1,48.0,1.0,43.3,True,2,5.0
960030126072146041,Guesthouse in Singapore · 1 bedroom · 1 bed · 1.5 shared baths,87411537,Keith,False,30,True,Geylang,Shared room,1,1,48.0,1.0,48.8,True,1,5.0
960045451271498035,Guesthouse in Singapore · ★3.50 · 1 bedroom · 1 bed · 1.5 shared baths,87411537,Keith,False,30,True,Geylang,Shared room,1,1,48.0,1.0,41.6,True,4,3.5
960047545627310289,Guesthouse in Singapore · ★4.62 · 1 bedroom · 1 bed · 1.5 shared baths,87411537,Keith,False,30,True,Geylang,Shared room,1,1,48.0,1.0,58.5,False,12,4.62
960049433111709209,Guesthouse in Singapore · 1 bedroom · 4 beds · 1.5 shared baths,87411537,Keith,False,30,True,Geylang,Shared room,4,4,258.0,1.0,365.0,True,0,NaN
960051259140399870,Guesthouse in Singapore · 1 bedroom · 6 beds · 1.5 shared baths,87411537,Keith,False,30,True,Geylang,Shared room,6,6,340.0,1.0,365.0,True,2,4.5
960134466413289333,Rental unit in Singapore · 1 bedroom · 1 bed · 1.5 shared baths,528203435,Jasmine,False,2,True,Choa Chu Kang,Private room,2,1,62.0,15.0,365.0,True,0,NaN
960610939781595021,Rental unit in Singapore · Studio · 1 bed · 1.5 baths,238891646,Neha,False,267,True,Bukit Timah,Entire home/apt,2,1,185.0,90.0,365.0,True,0,NaN
962102060363767489,Rental unit in Singapore · Studio · 1 bed · 1 bath,238891646,Neha,False,267,True,Marine Parade,Entire home/apt,2,1,190.0,30.0,365.0,True,0,NaN
962115187758611203,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,238891646,Neha,False,267,True,Marine Parade,Entire home/apt,1,1,169.0,30.0,365.0,True,0,NaN
962148073553755345,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,238891646,Neha,False,267,True,Marine Parade,Entire home/apt,2,1,250.0,6.0,365.0,True,0,NaN
962156092707353224,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,238891646,Neha,False,267,True,Marine Parade,Entire home/apt,4,2,307.0,30.0,365.0,True,0,NaN
962179495759598858,Serviced apartment in Singapore · 1 bedroom · 1 bed · 2 baths,238891646,Neha,False,267,True,Bukit Merah,Entire home/apt,2,1,447.0,6.0,365.0,True,0,NaN
962179665760436992,Rental unit in Singapore · 1 bedroom · 1 bed · 2 baths,238891646,Neha,False,267,True,Bukit Merah,Entire home/apt,2,1,357.0,30.0,365.0,True,0,NaN
962880218922843498,Hotel in Singapore · 1 bedroom · 1 bed · 1 bath,507310820,Dash Living,False,10,True,Rochor,Private room,2,1,208.0,7.0,180.0,True,0,NaN
962881685518582464,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,466330896,Blueground,False,96,True,Singapore River,Entire home/apt,2,1,278.0,354.9,1125.0,True,0,NaN
963067702191466583,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,10248444,Recr,False,91,True,River Valley,Entire home/apt,5,1,250.0,2.0,1125.0,True,1,5.0
963067744163784909,Rental unit in Singapore · ★4.50 · 1 bedroom · 1 bed · 1 bath,10248444,Recr,False,91,True,River Valley,Entire home/apt,4,1,238.0,2.0,1125.0,True,4,4.5
963069260374331589,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,46685310,Yyin,False,59,True,River Valley,Entire home/apt,4,1,272.0,2.0,1125.0,True,0,NaN
963069274223185028,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,46685310,Yyin,False,59,True,River Valley,Entire home/apt,4,1,309.0,2.0,1125.0,True,1,5.0
963205217138532470,Rental unit in Singapore · 1 bedroom · 1 bed · 2 baths,533015974,Missy,False,1,True,Bukit Panjang,Private room,2,1,100.0,1.0,365.0,True,1,5.0
964018379720890240,Serviced apartment in Singapore · 3 bedrooms · 3 beds · 2 baths,323944827,Green,False,13,True,Geylang,Entire home/apt,13,3,242.0,2.9,365.0,True,1,4.0
964942756834030438,Rental unit in Singapore · 2 bedrooms · 2 beds · 1 bath,466330896,Blueground,False,96,True,Queenstown,Entire home/apt,4,2,256.0,354.9,1125.0,True,0,NaN
966230139963508858,Rental unit in Singapore · 1 bedroom · 1 bath,54050593,Trahan,False,3,True,Punggol,Private room,1,NaN,55.0,90.0,730.0,True,0,NaN
966269537803848591,Condo in Singapore · 1 bedroom · 1 bed · 1 bath,4725831,Adeline,False,3,True,Marine Parade,Private room,1,1,240.0,3.0,365.0,True,2,5.0
967652598109248918,Rental unit in Singapore · 1 bedroom · 4 beds · 1.5 shared baths,92266851,Jonatan,False,2,True,Pasir Ris,Private room,1,4,100.0,90.0,1125.0,True,0,NaN
968125053812714768,Rental unit in Singapore · 1 bedroom · 1 bed · 1 shared bath,109333133,Pat,False,83,True,River Valley,Private room,2,1,190.0,2.0,1125.0,True,1,5.0
969863516487779068,Hotel in Singapore · 1 bedroom · 1 bed · 1.5 shared baths,5033081,Lynnette,False,2,True,Rochor,Private room,2,1,280.0,1.1,3.0,True,1,5.0
970243965225735635,Rental unit in Singapore · 3 bedrooms · 3 beds · 2.5 baths,5916306,Thanh And Jonathan,False,3,True,River Valley,Entire home/apt,4,3,280.0,92.0,110.0,True,0,NaN
973054065787807697,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,535448492,Okawa,False,1,True,Geylang,Private room,1,1,40.0,90.0,365.0,True,0,NaN
973485237183919925,Rental unit in Singapore · 1 bedroom · 1 shared bath,16646665,Krystle,False,2,True,Woodlands,Private room,3,NaN,188.0,1.0,365.0,True,0,NaN
973509271145025660,Home in Singapore · ★New · 4 bedrooms · 4 beds · 4 baths,535571417,Dr Ali,False,1,True,Novena,Entire home/apt,8,4,480.0,92.0,365.0,True,0,NaN
973650769517798231,Rental unit in Singapore · Studio · 3 beds · 3 shared baths,300765938,Xacco,False,127,True,Clementi,Shared room,3,3,158.0,90.0,365.0,True,0,NaN
974158103425947288,Rental unit in Singapore · ★New · 1 bedroom · 1 bed · 1 bath,10690758,Stephanie,False,2,True,Bedok,Entire home/apt,1,1,NaN,1.0,365.0,NaN,0,NaN
974183835128911388,Bed and breakfast in Singapore · 1 bedroom · 1 bed · 5 shared baths,50158481,Dream Lodge,True,14,True,Kallang,Shared room,1,1,58.0,1.0,365.0,True,1,5.0
974194294235939529,Bed and breakfast in Singapore · 1 bedroom · 1 bed · 5 shared baths,50158481,Dream Lodge,True,14,True,Kallang,Shared room,1,1,58.0,1.0,365.0,True,1,5.0
976729949347636597,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,518110820,Coliving Collective,False,4,True,Toa Payoh,Private room,1,1,74.0,92.0,365.0,True,0,NaN
977840892351291114,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,238891646,Neha,False,267,True,Kallang,Entire home/apt,2,1,300.0,92.0,365.0,True,0,NaN
978003821574036108,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,466330896,Blueground,False,96,True,Downtown Core,Entire home/apt,2,1,255.0,354.9,1125.0,True,0,NaN
978136698520856012,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,466330896,Blueground,False,96,True,Queenstown,Entire home/apt,4,2,272.0,352.9,1125.0,True,0,NaN
979215581517902662,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,536857130,Chetankumar,False,1,True,Pasir Ris,Private room,2,1,NaN,92.0,365.0,NaN,0,NaN
979265675388493674,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,109333133,Pat,False,83,True,River Valley,Entire home/apt,4,2,359.0,3.0,365.0,True,0,NaN
979996652556032174,Hostel in Singapore · ★4.89 · 1 bedroom · 1 bed · 4 shared baths,537036416,Jyu,False,5,True,Outram,Shared room,1,1,88.0,1.0,1125.0,True,19,4.89
980114232206983257,Rental unit in Singapore · 2 bedrooms · 2 beds · 1 bath,466330896,Blueground,False,96,True,Bukit Merah,Entire home/apt,4,2,257.0,351.1,1125.0,True,0,NaN
980133497966888853,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,40239036,Mabel,False,1,True,Serangoon,Private room,2,1,48.0,92.0,1125.0,False,0,NaN
980794701005241923,Home in Singapore · 1 bedroom · 1 bed · 3 baths,178565001,Ms Happy Joycelyn M,True,10,True,Bukit Timah,Private room,1,1,56.0,92.0,250.0,True,0,NaN
981750392265832642,Rental unit in Singapore · Studio · 2 beds · 1 shared bath,22180662,James,False,7,True,Clementi,Shared room,2,2,NaN,5.0,20.0,False,0,NaN
981762869339522881,Hotel in Singapore · 1 bedroom · 2 beds · 1 bath,5033081,Lynnette,False,2,True,Rochor,Private room,2,2,280.0,1.0,3.0,True,0,NaN
981839566673592063,Rental unit in Singapore · 1 bedroom · 1 bed · 1.5 baths,107599478,Pacoliv,False,6,True,Rochor,Private room,1,1,59.0,92.0,730.0,True,0,NaN
983741459983435244,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1.5 baths,138649185,Apac,False,875,True,Bukit Merah,Entire home/apt,2,1,212.0,6.0,730.0,True,0,NaN
983816667259294620,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,466330896,Blueground,False,96,True,Downtown Core,Entire home/apt,2,1,260.0,354.9,1125.0,True,0,NaN
984111174845461452,Rental unit in Singapore · 1 bedroom · 2 beds · 1 bath,109333133,Pat,False,83,True,River Valley,Entire home/apt,5,2,392.0,2.0,1125.0,True,1,4.0
984439226380544228,Serviced apartment in Singapore · 1 bedroom · 2 beds · 2 baths,149374360,Melanie,False,7,True,Marine Parade,Entire home/apt,3,2,320.0,6.0,365.0,True,1,5.0
984451267933484000,Serviced apartment in Singapore · 2 bedrooms · 3 beds · 2 baths,138649185,Apac,False,875,True,Singapore River,Entire home/apt,4,3,844.0,6.0,730.0,True,0,NaN
984489626742626101,Serviced apartment in Singapore · 1 bedroom · 3 beds · 2 baths,149374360,Melanie,False,7,True,Marine Parade,Entire home/apt,3,3,320.0,6.0,365.0,True,2,5.0
985158594903487070,Rental unit in Singapore · 2 bedrooms · 2 beds · 2 baths,467422442,Julian,False,1,True,Tanglin,Entire home/apt,4,2,208.0,92.0,310.0,True,0,NaN
985378426636425057,Rental unit in Singapore · ★4.67 · 1 bedroom · 2 beds · 1 bath,10248444,Recr,False,91,True,River Valley,Entire home/apt,6,2,355.0,2.0,1125.0,True,3,4.67
985940069189910173,Serviced apartment in Singapore · 2 bedrooms · 3 beds · 2 baths,138649185,Apac,False,875,True,Queenstown,Entire home/apt,4,3,572.0,6.0,730.0,True,0,NaN
986481439798221057,Rental unit in Singapore · 1 bedroom · 1 bed · 1.5 shared baths,538465511,Mohamad,False,1,True,Woodlands,Private room,2,1,2160.0,1.0,365.0,True,0,NaN
987371855854295620,Rental unit in Singapore · 1 bedroom · 1 bed · 1 private bath,26335966,Sha,False,2,True,Ang Mo Kio,Private room,1,1,28.0,92.0,1125.0,True,0,NaN
988298026315290134,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,18618387,Kaytwo,False,44,True,Bukit Merah,Private room,1,1,107.0,60.0,365.0,True,0,NaN
988311243510999166,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,18618387,Kaytwo,False,44,True,Bukit Merah,Private room,1,1,65.0,60.0,365.0,True,0,NaN
988318418592386975,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,18618387,Kaytwo,False,44,True,Bukit Merah,Private room,1,1,45.0,60.0,365.0,True,0,NaN
988326229643575609,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,18618387,Kaytwo,False,44,True,Bukit Merah,Private room,1,1,50.0,60.0,365.0,True,0,NaN
988615498847906203,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,18618387,Kaytwo,False,44,True,Bukit Merah,Private room,1,1,123.0,60.0,365.0,True,0,NaN
